id,code,name,district_id:id
neighborhood_Camaronal_Arriba_Tárcoles_Garabito_P,06,Camaronal_Arriba,district_Tárcoles_Garabito_P
neighborhood_Capulín_Tárcoles_Garabito_P,07,Capulín,district_Tárcoles_Garabito_P
neighborhood_Carrizal_de_Bajamar_Tárcoles_Garabito_P,08,Carrizal_de_Bajamar,district_Tárcoles_Garabito_P
neighborhood_Guacalillo_Tárcoles_Garabito_P,09,Guacalillo,district_Tárcoles_Garabito_P
neighborhood_Mantas_Tárcoles_Garabito_P,10,Mantas,district_Tárcoles_Garabito_P
neighborhood_Nambí_Tárcoles_Garabito_P,11,Nambí,district_Tárcoles_Garabito_P
neighborhood_Peñón_de_Tivives_Tárcoles_Garabito_P,12,Peñón_de_Tivives,district_Tárcoles_Garabito_P
neighborhood_Pigres_Tárcoles_Garabito_P,13,Pigres,district_Tárcoles_Garabito_P
neighborhood_Pita_Tárcoles_Garabito_P,14,Pita,district_Tárcoles_Garabito_P
neighborhood_Playa_Azul_Tárcoles_Garabito_P,15,Playa_Azul,district_Tárcoles_Garabito_P
neighborhood_Pógeres_Tárcoles_Garabito_P,16,Pógeres,district_Tárcoles_Garabito_P
neighborhood_Puerto_Peje_Tárcoles_Garabito_P,17,Puerto_Peje,district_Tárcoles_Garabito_P
neighborhood_Punta_Leona_Tárcoles_Garabito_P,18,Punta_Leona,district_Tárcoles_Garabito_P
neighborhood_Tárcoles_Tárcoles_Garabito_P,19,Tárcoles,district_Tárcoles_Garabito_P
neighborhood_Tarcolitos._Tárcoles_Garabito_P,20,Tarcolitos.,district_Tárcoles_Garabito_P
neighborhood_Bellavista_Limón_Limón_L,01,Bellavista,district_Limón_Limón_L
neighborhood_Bohío_Limón_Limón_L,02,Bohío,district_Limón_Limón_L
neighborhood_Bosque_Limón_Limón_L,03,Bosque,district_Limón_Limón_L
neighborhood_Buenos_Aires_Limón_Limón_L,04,Buenos_Aires,district_Limón_Limón_L
neighborhood_Cangrejos_Limón_Limón_L,05,Cangrejos,district_Limón_Limón_L
neighborhood_Cariari_Limón_Limón_L,06,Cariari,district_Limón_Limón_L
neighborhood_Cerro_Mocho_Limón_Limón_L,07,Cerro_Mocho,district_Limón_Limón_L
neighborhood_Cielo_Amarillo_Limón_Limón_L,08,Cielo_Amarillo,district_Limón_Limón_L
neighborhood_Cieneguita_Limón_Limón_L,09,Cieneguita,district_Limón_Limón_L
neighborhood_Colina_Limón_Limón_L,10,Colina,district_Limón_Limón_L
neighborhood_Corales_Limón_Limón_L,11,Corales,district_Limón_Limón_L
neighborhood_Cruce_Limón_Limón_L,12,Cruce,district_Limón_Limón_L
neighborhood_Fortín_Limón_Limón_L,13,Fortín,district_Limón_Limón_L
neighborhood_Garrón_Limón_Limón_L,14,Garrón,district_Limón_Limón_L
neighborhood_Hospital_Limón_Limón_L,15,Hospital,district_Limón_Limón_L
neighborhood_Japdeva_Limón_Limón_L,17,Japdeva,district_Limón_Limón_L
neighborhood_Laureles_Limón_Limón_L,18,Laureles,district_Limón_Limón_L
neighborhood_Limoncito_Limón_Limón_L,19,Limoncito,district_Limón_Limón_L
neighborhood_Lirios_Limón_Limón_L,20,Lirios,district_Limón_Limón_L
neighborhood_Moín_Limón_Limón_L,21,Moín,district_Limón_Limón_L
neighborhood_Piuta_Limón_Limón_L,22,Piuta,district_Limón_Limón_L
neighborhood_Portete_Limón_Limón_L,23,Portete,district_Limón_Limón_L
neighborhood_Pueblo_Nuevo_Limón_Limón_L,24,Pueblo_Nuevo,district_Limón_Limón_L
neighborhood_San_Juan_Limón_Limón_L,25,San_Juan,district_Limón_Limón_L
neighborhood_Santa_Eduvigis_Limón_Limón_L,26,Santa_Eduvigis,district_Limón_Limón_L
neighborhood_Trinidad_Limón_Limón_L,27,Trinidad,district_Limón_Limón_L
neighborhood_Veracruz._Limón_Limón_L,28,Veracruz.,district_Limón_Limón_L
neighborhood_Buenos_Aires_Limón_Limón_L,29,Buenos_Aires,district_Limón_Limón_L
neighborhood_Cocal_Limón_Limón_L,30,Cocal,district_Limón_Limón_L
neighborhood_Dos_Bocas_Limón_Limón_L,31,Dos_Bocas,district_Limón_Limón_L
neighborhood_Empalme_Moín_Limón_Limón_L,32,Empalme_Moín,district_Limón_Limón_L
neighborhood_Milla_Nueve_Limón_Limón_L,33,Milla_Nueve,district_Limón_Limón_L
neighborhood_Santa_Rosa_Limón_Limón_L,34,Santa_Rosa,district_Limón_Limón_L
neighborhood_Valle_La_Aurora_Limón_Limón_L,35,Valle_La_Aurora,district_Limón_Limón_L
neighborhood_Villas_del_Mar_Uno_Limón_Limón_L,36,Villas_del_Mar_Uno,district_Limón_Limón_L
neighborhood_Villas_del_Mar_Dos_Limón_Limón_L,37,Villas_del_Mar_Dos,district_Limón_Limón_L
neighborhood_Villa_Hermosa._Limón_Limón_L,38,Villa_Hermosa.,district_Limón_Limón_L
neighborhood_Colonia_Valle_La_Estrella_Limón_L,01,Colonia,district_Valle_La_Estrella_Limón_L
neighborhood_Finca_Ocho_Valle_La_Estrella_Limón_L,02,Finca_Ocho,district_Valle_La_Estrella_Limón_L
neighborhood_Guaria_Valle_La_Estrella_Limón_L,03,Guaria,district_Valle_La_Estrella_Limón_L
neighborhood_Loras_Valle_La_Estrella_Limón_L,04,Loras,district_Valle_La_Estrella_Limón_L
neighborhood_Pandora_Oeste_Valle_La_Estrella_Limón_L,05,Pandora_Oeste,district_Valle_La_Estrella_Limón_L
neighborhood_Río_Ley._Valle_La_Estrella_Limón_L,06,Río_Ley.,district_Valle_La_Estrella_Limón_L
neighborhood_Alsacia_Valle_La_Estrella_Limón_L,07,Alsacia,district_Valle_La_Estrella_Limón_L
neighborhood_Armenia_Valle_La_Estrella_Limón_L,08,Armenia,district_Valle_La_Estrella_Limón_L
neighborhood_Atalanta_Valle_La_Estrella_Limón_L,09,Atalanta,district_Valle_La_Estrella_Limón_L
neighborhood_Bananito_Sur_Valle_La_Estrella_Limón_L,10,Bananito_Sur,district_Valle_La_Estrella_Limón_L
neighborhood_Boca_Cuen_Valle_La_Estrella_Limón_L,11,Boca_Cuen,district_Valle_La_Estrella_Limón_L
neighborhood_Boca_Río_Estrella_Valle_La_Estrella_Limón_L,12,Boca_Río_Estrella,district_Valle_La_Estrella_Limón_L
neighborhood_Bocuare_Valle_La_Estrella_Limón_L,13,Bocuare,district_Valle_La_Estrella_Limón_L
neighborhood_Bonifacio_Valle_La_Estrella_Limón_L,14,Bonifacio,district_Valle_La_Estrella_Limón_L
neighborhood_Brisas_Valle_La_Estrella_Limón_L,15,Brisas,district_Valle_La_Estrella_Limón_L
neighborhood_Burrico_Valle_La_Estrella_Limón_L,17,Burrico,district_Valle_La_Estrella_Limón_L
neighborhood_Calveri_Valle_La_Estrella_Limón_L,18,Calveri,district_Valle_La_Estrella_Limón_L
neighborhood_Caño_Negro_Valle_La_Estrella_Limón_L,19,Caño_Negro,district_Valle_La_Estrella_Limón_L
neighborhood_Cartagena_Valle_La_Estrella_Limón_L,20,Cartagena,district_Valle_La_Estrella_Limón_L
neighborhood_Casa_Amarilla_Valle_La_Estrella_Limón_L,21,Casa_Amarilla,district_Valle_La_Estrella_Limón_L
neighborhood_Cerere_Valle_La_Estrella_Limón_L,22,Cerere,district_Valle_La_Estrella_Limón_L
neighborhood_Concepción_Valle_La_Estrella_Limón_L,23,Concepción,district_Valle_La_Estrella_Limón_L
neighborhood_Cuen_Valle_La_Estrella_Limón_L,24,Cuen,district_Valle_La_Estrella_Limón_L
neighborhood_Chirripó_Abajo_(parte)_Valle_La_Estrella_Limón_L,25,Chirripó_Abajo_(parte),district_Valle_La_Estrella_Limón_L
neighborhood_Durfuy_(San_Miguel)_Valle_La_Estrella_Limón_L,26,Durfuy_(San_Miguel),district_Valle_La_Estrella_Limón_L
neighborhood_Duruy_Valle_La_Estrella_Limón_L,27,Duruy,district_Valle_La_Estrella_Limón_L
neighborhood_Fortuna_Valle_La_Estrella_Limón_L,28,Fortuna,district_Valle_La_Estrella_Limón_L
neighborhood_Gavilán_Valle_La_Estrella_Limón_L,29,Gavilán,district_Valle_La_Estrella_Limón_L
neighborhood_Hueco_Valle_La_Estrella_Limón_L,30,Hueco,district_Valle_La_Estrella_Limón_L
neighborhood_I_Griega_Valle_La_Estrella_Limón_L,31,I_Griega,district_Valle_La_Estrella_Limón_L
neighborhood_Jabuy_Valle_La_Estrella_Limón_L,32,Jabuy,district_Valle_La_Estrella_Limón_L
neighborhood_Llano_Grande_Valle_La_Estrella_Limón_L,33,Llano_Grande,district_Valle_La_Estrella_Limón_L
neighborhood_Manú_Valle_La_Estrella_Limón_L,34,Manú,district_Valle_La_Estrella_Limón_L
neighborhood_Miramar_Valle_La_Estrella_Limón_L,35,Miramar,district_Valle_La_Estrella_Limón_L
neighborhood_Moi_(San_Vicente)_Valle_La_Estrella_Limón_L,36,Moi_(San_Vicente),district_Valle_La_Estrella_Limón_L
neighborhood_Nanabre_Valle_La_Estrella_Limón_L,37,Nanabre,district_Valle_La_Estrella_Limón_L
neighborhood_Nubes_Valle_La_Estrella_Limón_L,38,Nubes,district_Valle_La_Estrella_Limón_L
neighborhood_Penshurt_Valle_La_Estrella_Limón_L,39,Penshurt,district_Valle_La_Estrella_Limón_L
neighborhood_Pléyades_Valle_La_Estrella_Limón_L,40,Pléyades,district_Valle_La_Estrella_Limón_L
neighborhood_Porvenir_Valle_La_Estrella_Limón_L,41,Porvenir,district_Valle_La_Estrella_Limón_L
neighborhood_Progreso_Valle_La_Estrella_Limón_L,42,Progreso,district_Valle_La_Estrella_Limón_L
neighborhood_Río_Seco_Valle_La_Estrella_Limón_L,43,Río_Seco,district_Valle_La_Estrella_Limón_L
neighborhood_San_Andrés_Valle_La_Estrella_Limón_L,44,San_Andrés,district_Valle_La_Estrella_Limón_L
neighborhood_San_Carlos_Valle_La_Estrella_Limón_L,45,San_Carlos,district_Valle_La_Estrella_Limón_L
neighborhood_San_Clemente_Valle_La_Estrella_Limón_L,46,San_Clemente,district_Valle_La_Estrella_Limón_L
neighborhood_San_Rafael_Valle_La_Estrella_Limón_L,47,San_Rafael,district_Valle_La_Estrella_Limón_L
neighborhood_Suruy_Valle_La_Estrella_Limón_L,48,Suruy,district_Valle_La_Estrella_Limón_L
neighborhood_Talía_Valle_La_Estrella_Limón_L,49,Talía,district_Valle_La_Estrella_Limón_L
neighborhood_Tobruk_Valle_La_Estrella_Limón_L,50,Tobruk,district_Valle_La_Estrella_Limón_L
neighborhood_Tuba_Creek_(parte)_Valle_La_Estrella_Limón_L,51,Tuba_Creek_(parte),district_Valle_La_Estrella_Limón_L
neighborhood_Valle_de_las_Rosas_Valle_La_Estrella_Limón_L,52,Valle_de_las_Rosas,district_Valle_La_Estrella_Limón_L
neighborhood_Vegas_de_Cerere_Valle_La_Estrella_Limón_L,53,Vegas_de_Cerere,district_Valle_La_Estrella_Limón_L
neighborhood_Brisas_Valle_La_Estrella_Limón_L,55,Brisas,district_Valle_La_Estrella_Limón_L
neighborhood_Brisas_de_Veragua_Valle_La_Estrella_Limón_L,56,Brisas_de_Veragua,district_Valle_La_Estrella_Limón_L
neighborhood_Búfalo_Valle_La_Estrella_Limón_L,57,Búfalo,district_Valle_La_Estrella_Limón_L
neighborhood_Limón_2000_Valle_La_Estrella_Limón_L,58,Limón_2000,district_Valle_La_Estrella_Limón_L
neighborhood_Loma_Linda_Valle_La_Estrella_Limón_L,59,Loma_Linda,district_Valle_La_Estrella_Limón_L
neighborhood_México_Valle_La_Estrella_Limón_L,60,México,district_Valle_La_Estrella_Limón_L
neighborhood_Milla_9_Valle_La_Estrella_Limón_L,61,Milla_9,district_Valle_La_Estrella_Limón_L
neighborhood_Miravalles_Valle_La_Estrella_Limón_L,62,Miravalles,district_Valle_La_Estrella_Limón_L
neighborhood_Río_Blanco_Valle_La_Estrella_Limón_L,63,Río_Blanco,district_Valle_La_Estrella_Limón_L
neighborhood_Río_Cedro_Valle_La_Estrella_Limón_L,64,Río_Cedro,district_Valle_La_Estrella_Limón_L
neighborhood_Río_Madre_Valle_La_Estrella_Limón_L,65,Río_Madre,district_Valle_La_Estrella_Limón_L
neighborhood_Río_Quito_Valle_La_Estrella_Limón_L,66,Río_Quito,district_Valle_La_Estrella_Limón_L
neighborhood_Río_Victoria_Valle_La_Estrella_Limón_L,67,Río_Victoria,district_Valle_La_Estrella_Limón_L
neighborhood_Sandoval_Valle_La_Estrella_Limón_L,68,Sandoval,district_Valle_La_Estrella_Limón_L
neighborhood_Santa_Rita_Valle_La_Estrella_Limón_L,69,Santa_Rita,district_Valle_La_Estrella_Limón_L
neighborhood_Victoria._Valle_La_Estrella_Limón_L,70,Victoria.,district_Valle_La_Estrella_Limón_L
neighborhood_Aguas_Zarcas_Matama_Limón_L,01,Aguas_Zarcas,district_Matama_Limón_L
neighborhood_Asunción_Matama_Limón_L,02,Asunción,district_Matama_Limón_L
neighborhood_Bananito_Norte_Matama_Limón_L,03,Bananito_Norte,district_Matama_Limón_L
neighborhood_Bearesem_Matama_Limón_L,04,Bearesem,district_Matama_Limón_L
neighborhood_Beverley_Matama_Limón_L,05,Beverley,district_Matama_Limón_L
neighborhood_Calle_Tranvía_Matama_Limón_L,06,Calle_Tranvía,district_Matama_Limón_L
neighborhood_Castillo_Nuevo_Matama_Limón_L,07,Castillo_Nuevo,district_Matama_Limón_L
neighborhood_Dondonia_Matama_Limón_L,08,Dondonia,district_Matama_Limón_L
neighborhood_Filadelfia_Norte_Matama_Limón_L,09,Filadelfia_Norte,district_Matama_Limón_L
neighborhood_Filadelfia_Sur_Matama_Limón_L,10,Filadelfia_Sur,district_Matama_Limón_L
neighborhood_Kent_Matama_Limón_L,11,Kent,district_Matama_Limón_L
neighborhood_María_Luisa_Matama_Limón_L,12,María_Luisa,district_Matama_Limón_L
neighborhood_Mountain_Cow_Matama_Limón_L,13,Mountain_Cow,district_Matama_Limón_L
neighborhood_Paraíso_Matama_Limón_L,14,Paraíso,district_Matama_Limón_L
neighborhood_Polonia_Matama_Limón_L,15,Polonia,district_Matama_Limón_L
neighborhood_Quitaría_Matama_Limón_L,16,Quitaría,district_Matama_Limón_L
neighborhood_Río_Banano_Matama_Limón_L,17,Río_Banano,district_Matama_Limón_L
neighborhood_San_Cecilio_Matama_Limón_L,18,San_Cecilio,district_Matama_Limón_L
neighborhood_Tigre_Matama_Limón_L,19,Tigre,district_Matama_Limón_L
neighborhood_Trébol_Matama_Limón_L,20,Trébol,district_Matama_Limón_L
neighborhood_Westfalia._Matama_Limón_L,21,Westfalia.,district_Matama_Limón_L
neighborhood_Calle_Vargas_Guápiles_Pococí_L,02,Calle_Vargas,district_Guápiles_Pococí_L
neighborhood_Cacique_Guápiles_Pococí_L,03,Cacique,district_Guápiles_Pococí_L
neighborhood_Cecilia_Guápiles_Pococí_L,04,Cecilia,district_Guápiles_Pococí_L
neighborhood_Coopevigua_Guápiles_Pococí_L,05,Coopevigua,district_Guápiles_Pococí_L
neighborhood_Diamantes_Guápiles_Pococí_L,06,Diamantes,district_Guápiles_Pococí_L
neighborhood_Emilia_Guápiles_Pococí_L,07,Emilia,district_Guápiles_Pococí_L
neighborhood_Floresta_Guápiles_Pococí_L,08,Floresta,district_Guápiles_Pococí_L
neighborhood_Garabito_Guápiles_Pococí_L,09,Garabito,district_Guápiles_Pococí_L
neighborhood_Jesús_Guápiles_Pococí_L,10,Jesús,district_Guápiles_Pococí_L
neighborhood_Palma_Dorada_Guápiles_Pococí_L,11,Palma_Dorada,district_Guápiles_Pococí_L
neighborhood_Palmera_Guápiles_Pococí_L,12,Palmera,district_Guápiles_Pococí_L
neighborhood_San_Miguel_Guápiles_Pococí_L,13,San_Miguel,district_Guápiles_Pococí_L
neighborhood_Sauces_Guápiles_Pococí_L,14,Sauces,district_Guápiles_Pococí_L
neighborhood_Toro_Amarillo._Guápiles_Pococí_L,15,Toro_Amarillo.,district_Guápiles_Pococí_L
neighborhood_Blanco_Guápiles_Pococí_L,16,Blanco,district_Guápiles_Pococí_L
neighborhood_Calle_Ángeles_Guápiles_Pococí_L,17,Calle_Ángeles,district_Guápiles_Pococí_L
neighborhood_Calle_Gobierno_Guápiles_Pococí_L,18,Calle_Gobierno,district_Guápiles_Pococí_L
neighborhood_Corinto_Guápiles_Pococí_L,19,Corinto,district_Guápiles_Pococí_L
neighborhood_Flores_Guápiles_Pococí_L,20,Flores,district_Guápiles_Pococí_L
neighborhood_La_Guaria_Guápiles_Pococí_L,21,La_Guaria,district_Guápiles_Pococí_L
neighborhood_Marina_Guápiles_Pococí_L,22,Marina,district_Guápiles_Pococí_L
neighborhood_Rancho_Redondo._Guápiles_Pococí_L,23,Rancho_Redondo.,district_Guápiles_Pococí_L
neighborhood_Granja_Jiménez_Pococí_L,01,Granja,district_Jiménez_Pococí_L
neighborhood_Molino_Jiménez_Pococí_L,02,Molino,district_Jiménez_Pococí_L
neighborhood_Numancia_Jiménez_Pococí_L,03,Numancia,district_Jiménez_Pococí_L
neighborhood_Santa_Clara._Jiménez_Pococí_L,04,Santa_Clara.,district_Jiménez_Pococí_L
neighborhood_Anita_Grande_Jiménez_Pococí_L,05,Anita_Grande,district_Jiménez_Pococí_L
neighborhood_Calle_Diez_Jiménez_Pococí_L,06,Calle_Diez,district_Jiménez_Pococí_L
neighborhood_Calle_Emilia_Jiménez_Pococí_L,07,Calle_Emilia,district_Jiménez_Pococí_L
neighborhood_Calle_Seis_Jiménez_Pococí_L,08,Calle_Seis,district_Jiménez_Pococí_L
neighborhood_Calle_Uno_Jiménez_Pococí_L,09,Calle_Uno,district_Jiménez_Pococí_L
neighborhood_Condado_del_Río_Jiménez_Pococí_L,10,Condado_del_Río,district_Jiménez_Pococí_L
neighborhood_Floritas_Jiménez_Pococí_L,11,Floritas,district_Jiménez_Pococí_L
neighborhood_Parasal_Jiménez_Pococí_L,12,Parasal,district_Jiménez_Pococí_L
neighborhood_San_Luis_Jiménez_Pococí_L,13,San_Luis,district_Jiménez_Pococí_L
neighborhood_San_Martín_Jiménez_Pococí_L,14,San_Martín,district_Jiménez_Pococí_L
neighborhood_San_Valentín_Jiménez_Pococí_L,15,San_Valentín,district_Jiménez_Pococí_L
neighborhood_Cruce_de_Jordán_Rita_Pococí_L,01,Cruce_de_Jordán,district_Rita_Pococí_L
neighborhood_Peligro_Rita_Pococí_L,02,Peligro,district_Rita_Pococí_L
neighborhood_Pueblo_Nuevo._Rita_Pococí_L,03,Pueblo_Nuevo.,district_Rita_Pococí_L
neighborhood_Balastre_Rita_Pococí_L,04,Balastre,district_Rita_Pococí_L
neighborhood_Cantagallo_Rita_Pococí_L,05,Cantagallo,district_Rita_Pococí_L
neighborhood_Cartagena_Rita_Pococí_L,06,Cartagena,district_Rita_Pococí_L
neighborhood_Cayuga_Rita_Pococí_L,07,Cayuga,district_Rita_Pococí_L
neighborhood_Cocorí_Rita_Pococí_L,08,Cocorí,district_Rita_Pococí_L
neighborhood_Chirvalo_Rita_Pococí_L,09,Chirvalo,district_Rita_Pococí_L
neighborhood_Encina_Rita_Pococí_L,10,Encina,district_Rita_Pococí_L
neighborhood_Gallopinto_Rita_Pococí_L,11,Gallopinto,district_Rita_Pococí_L
neighborhood_Hamburgo_Rita_Pococí_L,12,Hamburgo,district_Rita_Pococí_L
neighborhood_I_Griega_Rita_Pococí_L,13,I_Griega,district_Rita_Pococí_L
neighborhood_Indio_Rita_Pococí_L,14,Indio,district_Rita_Pococí_L
neighborhood_Jardín_Rita_Pococí_L,15,Jardín,district_Rita_Pococí_L
neighborhood_Mercedes_Rita_Pococí_L,16,Mercedes,district_Rita_Pococí_L
neighborhood_Palmitas_Rita_Pococí_L,17,Palmitas,district_Rita_Pococí_L
neighborhood_Porvenir_Rita_Pococí_L,18,Porvenir,district_Rita_Pococí_L
neighborhood_Primavera_Rita_Pococí_L,19,Primavera,district_Rita_Pococí_L
neighborhood_Rótulo_Rita_Pococí_L,20,Rótulo,district_Rita_Pococí_L
neighborhood_San_Carlos_Rita_Pococí_L,21,San_Carlos,district_Rita_Pococí_L
neighborhood_San_Cristóbal_Rita_Pococí_L,22,San_Cristóbal,district_Rita_Pococí_L
neighborhood_San_Gerardo_Rita_Pococí_L,23,San_Gerardo,district_Rita_Pococí_L
neighborhood_San_Pedro_Rita_Pococí_L,24,San_Pedro,district_Rita_Pococí_L
neighborhood_Santa_Elena_Rita_Pococí_L,25,Santa_Elena,district_Rita_Pococí_L
neighborhood_Santa_Rosa_Rita_Pococí_L,26,Santa_Rosa,district_Rita_Pococí_L
neighborhood_Sirena_Rita_Pococí_L,27,Sirena,district_Rita_Pococí_L
neighborhood_Suárez_Rita_Pococí_L,28,Suárez,district_Rita_Pococí_L
neighborhood_Suerte_Rita_Pococí_L,29,Suerte,district_Rita_Pococí_L
neighborhood_Tarire_Rita_Pococí_L,30,Tarire,district_Rita_Pococí_L
neighborhood_Teresa_Rita_Pococí_L,31,Teresa,district_Rita_Pococí_L
neighborhood_Ticabán_Rita_Pococí_L,32,Ticabán,district_Rita_Pococí_L
neighborhood_Triángulo_Rita_Pococí_L,33,Triángulo,district_Rita_Pococí_L
neighborhood_Victoria._Rita_Pococí_L,34,Victoria.,district_Rita_Pococí_L
neighborhood_La_Cruz_Roxana_Pococí_L,01,La_Cruz,district_Roxana_Pococí_L
neighborhood_Lesville_Roxana_Pococí_L,02,Lesville,district_Roxana_Pococí_L
neighborhood_Punta_de_Riel._Roxana_Pococí_L,03,Punta_de_Riel.,district_Roxana_Pococí_L
neighborhood_Anabán_Roxana_Pococí_L,05,Anabán,district_Roxana_Pococí_L
neighborhood_Boca_Guápiles_(parte)_Roxana_Pococí_L,06,Boca_Guápiles_(parte),district_Roxana_Pococí_L
neighborhood_Castañal_Roxana_Pococí_L,07,Castañal,district_Roxana_Pococí_L
neighborhood_Cruce_Roxana_Pococí_L,08,Cruce,district_Roxana_Pococí_L
neighborhood_Curia_Roxana_Pococí_L,09,Curia,district_Roxana_Pococí_L
neighborhood_Curva_Roxana_Pococí_L,10,Curva,district_Roxana_Pococí_L
neighborhood_Curva_del_Humo_Roxana_Pococí_L,11,Curva_del_Humo,district_Roxana_Pococí_L
neighborhood_Esperanza_Roxana_Pococí_L,12,Esperanza,district_Roxana_Pococí_L
neighborhood_Fortuna_Roxana_Pococí_L,13,Fortuna,district_Roxana_Pococí_L
neighborhood_Humo_Roxana_Pococí_L,14,Humo,district_Roxana_Pococí_L
neighborhood_La_Lidia_Roxana_Pococí_L,15,La_Lidia,district_Roxana_Pococí_L
neighborhood_Lomas_Azules_Roxana_Pococí_L,16,Lomas_Azules,district_Roxana_Pococí_L
neighborhood_Londres_Roxana_Pococí_L,17,Londres,district_Roxana_Pococí_L
neighborhood_Llano_Bonito_Roxana_Pococí_L,18,Llano_Bonito,district_Roxana_Pococí_L
neighborhood_Maravilla_Roxana_Pococí_L,19,Maravilla,district_Roxana_Pococí_L
neighborhood_Mata_de_Limón_Roxana_Pococí_L,20,Mata_de_Limón,district_Roxana_Pococí_L
neighborhood_Millón_Roxana_Pococí_L,21,Millón,district_Roxana_Pococí_L
neighborhood_Milloncito_Roxana_Pococí_L,22,Milloncito,district_Roxana_Pococí_L
neighborhood_Oeste_Roxana_Pococí_L,23,Oeste,district_Roxana_Pococí_L
neighborhood_Prado_(parte)_Roxana_Pococí_L,24,Prado_(parte),district_Roxana_Pococí_L
neighborhood_Roxana_Tres_Roxana_Pococí_L,25,Roxana_Tres,district_Roxana_Pococí_L
neighborhood_San_Francisco_Roxana_Pococí_L,26,San_Francisco,district_Roxana_Pococí_L
neighborhood_San_Jorge_Roxana_Pococí_L,27,San_Jorge,district_Roxana_Pococí_L
neighborhood_Vegas_de_Tortuguero._Roxana_Pococí_L,28,Vegas_de_Tortuguero.,district_Roxana_Pococí_L
neighborhood_Astúa-Pirie_Cariari_Pococí_L,01,Astúa-Pirie,district_Cariari_Pococí_L
neighborhood_Campo_de_Aterrizaje_(Pueblo_Triste)_Cariari_Pococí_L,02,Campo_de_Aterrizaje_(Pueblo_Triste),district_Cariari_Pococí_L
neighborhood_Formosa_Cariari_Pococí_L,03,Formosa,district_Cariari_Pococí_L
neighborhood_Palermo._Cariari_Pococí_L,04,Palermo.,district_Cariari_Pococí_L
neighborhood_Ángeles_Cariari_Pococí_L,05,Ángeles,district_Cariari_Pococí_L
neighborhood_Banamola_Cariari_Pococí_L,06,Banamola,district_Cariari_Pococí_L
neighborhood_Boca_Guápiles_(parte)_Cariari_Pococí_L,07,Boca_Guápiles_(parte),district_Cariari_Pococí_L
neighborhood_Campo_Cuatro_Cariari_Pococí_L,08,Campo_Cuatro,district_Cariari_Pococí_L
neighborhood_Campo_Dos_Cariari_Pococí_L,09,Campo_Dos,district_Cariari_Pococí_L
neighborhood_Campo_Tres_Cariari_Pococí_L,10,Campo_Tres,district_Cariari_Pococí_L
neighborhood_Campo_Tres_Este_Cariari_Pococí_L,11,Campo_Tres_Este,district_Cariari_Pococí_L
neighborhood_Campo_Tres_Oeste_Cariari_Pococí_L,12,Campo_Tres_Oeste,district_Cariari_Pococí_L
neighborhood_Esperanza_(Cantarrana)_Cariari_Pococí_L,13,Esperanza_(Cantarrana),district_Cariari_Pococí_L
neighborhood_Carolina_Cariari_Pococí_L,15,Carolina,district_Cariari_Pococí_L
neighborhood_Ceibo_Cariari_Pococí_L,16,Ceibo,district_Cariari_Pococí_L
neighborhood_Coopecariari_Cariari_Pococí_L,17,Coopecariari,district_Cariari_Pococí_L
neighborhood_Cuatro_Esquinas_Cariari_Pococí_L,18,Cuatro_Esquinas,district_Cariari_Pococí_L
neighborhood_Encanto_Cariari_Pococí_L,19,Encanto,district_Cariari_Pococí_L
neighborhood_Frutera_Cariari_Pococí_L,20,Frutera,district_Cariari_Pococí_L
neighborhood_Gaviotas_Cariari_Pococí_L,21,Gaviotas,district_Cariari_Pococí_L
neighborhood_Hojancha_Cariari_Pococí_L,22,Hojancha,district_Cariari_Pococí_L
neighborhood_Maná_Cariari_Pococí_L,23,Maná,district_Cariari_Pococí_L
neighborhood_Monterrey_Cariari_Pococí_L,24,Monterrey,district_Cariari_Pococí_L
neighborhood_Nazaret_Cariari_Pococí_L,25,Nazaret,district_Cariari_Pococí_L
neighborhood_Progreso_Cariari_Pococí_L,26,Progreso,district_Cariari_Pococí_L
neighborhood_Pueblo_Nuevo_Cariari_Pococí_L,27,Pueblo_Nuevo,district_Cariari_Pococí_L
neighborhood_Sagrada_Familia_Cariari_Pococí_L,28,Sagrada_Familia,district_Cariari_Pococí_L
neighborhood_San_Miguel_Cariari_Pococí_L,29,San_Miguel,district_Cariari_Pococí_L
neighborhood_Semillero_Cariari_Pococí_L,30,Semillero,district_Cariari_Pococí_L
neighborhood_Vega_de_Río_Palacios_Cariari_Pococí_L,31,Vega_de_Río_Palacios,district_Cariari_Pococí_L
neighborhood_Zacatales._Cariari_Pococí_L,32,Zacatales.,district_Cariari_Pococí_L
neighborhood_Barra_del_Colorado_Este._Colorado_Pococí_L,01,Barra_del_Colorado_Este.,district_Colorado_Pococí_L
neighborhood_Aragón_Colorado_Pococí_L,02,Aragón,district_Colorado_Pococí_L
neighborhood_Buenavista_Colorado_Pococí_L,03,Buenavista,district_Colorado_Pococí_L
neighborhood_Malanga_Colorado_Pococí_L,04,Malanga,district_Colorado_Pococí_L
neighborhood_Puerto_Lindo_Colorado_Pococí_L,05,Puerto_Lindo,district_Colorado_Pococí_L
neighborhood_San_Gerardo_Colorado_Pococí_L,06,San_Gerardo,district_Colorado_Pococí_L
neighborhood_Tortuguero_Colorado_Pococí_L,07,Tortuguero,district_Colorado_Pococí_L
neighborhood_Verdades._Colorado_Pococí_L,08,Verdades.,district_Colorado_Pococí_L
